dropoff_location_id,dropoff_latitude,dropoff_longitude
25612,40.72727966,-74.00547028
25613,40.76998901,-73.98428345
25614,40.77445602,-73.87072754
25615,40.74953842,-74.00434875
25616,40.71736526,-74.0076828
25617,40.76622009,-73.98445129
25618,40.7136879,-74.01402283
25619,40.76232147,-73.97274017
25620,40.7808075,-73.9553299
25621,40.69480133,-74.1770401
25622,40.75915146,-73.99227142
25623,40.7730217,-73.94934845
25624,40.7474823,-73.98110199
25625,40.75694275,-73.97400665
25626,40.73218155,-73.99017334
25627,40.7285614,-73.99408722
25628,40.74893188,-73.96979523
25629,0,0
25630,40.76002884,-73.94142151
25631,40.75004959,-73.97910309
25632,40.75590897,-73.97904205
25633,40.74210739,-73.98606873
25634,40.75878143,-73.98869324
25635,40.7833252,-73.97432709
25636,40.77425003,-73.95683289
25637,40.75881958,-73.97579956
25638,40.71861267,-74.01141357
25639,40.84187317,-73.94247437
25640,40.75875092,-73.97251892
25641,40.74780655,-73.97507477
25642,40.7314415,-74.00662994
25643,40.74768448,-73.98510742
25644,40.72000122,-73.98452759
25645,40.76417923,-73.9707489
25646,40.75115967,-74.00646973
25647,40.71860123,-74.00085449
25648,40.74766541,-73.98080444
25649,40.74785995,-73.97534943
25650,40.7077713,-74.00682068
25651,40.76129913,-73.97067261
25652,40.77927017,-73.98105621
25653,40.75886154,-73.98184967
25654,40.75548172,-73.98439026
25655,40.74170303,-73.98986053
25656,40.78939438,-73.96621704
25657,40.7610817,-73.97355652
25658,40.76568985,-73.97596741
25659,40.77970123,-73.95585632
25660,40.76416016,-73.9586792
25661,40.7532692,-73.98043823
25662,40.7634201,-73.98522186
25663,40.71652222,-74.00827789
25664,40.7745018,-73.87282562
25665,40.73434067,-73.98036194
25666,40.7677269,-73.95598602
25667,40.76677322,-73.98282623
25668,40.80413437,-73.93952942
25669,40.75191116,-73.97973633
25670,40.88879013,-73.90794373
25671,40.75675964,-73.99391937
25672,40.74996948,-73.99497986
25673,40.7478981,-73.98471069
25674,40.74618912,-73.97312927
25675,40.75144577,-73.97599792
25676,40.76277542,-73.96334839
25677,40.73309708,-73.99564362
25678,40.75328827,-73.98732758
25679,40.77080917,-73.98062897
25680,40.78562164,-73.97211456
25681,40.77874756,-73.94501495
25682,40.7296524,-74.0086441
25683,40.72083664,-73.9905777
25684,40.80233002,-73.96244049
25685,40.64459991,-73.79497528
25686,40.77973938,-73.95610046
25687,40.75472641,-73.97164154
25688,40.74138641,-73.85771179
25689,40.77434158,-73.96569061
25690,40.73786926,-73.98792267
25691,40.77626038,-73.98694611
25692,40.80551147,-73.96183014
25693,40.75361633,-73.9812088
25694,40.70838928,-74.00969696
25695,40.72306824,-74.00549316
25696,40.76110077,-73.971138
25697,40.76845932,-73.9618988
25698,40.71043396,-74.00791931
25699,40.742939,-73.98707581
25700,40.75387955,-73.96633148
25701,40.69420624,-73.98728943
25702,40.77225113,-73.94657898
25703,40.77471161,-73.97869873
25704,40.75653839,-73.97665405
25705,40.77513123,-73.95368195
25706,40.80010223,-73.95676422
25707,40.74589157,-73.99179077
25708,40.78287888,-73.95723724
25709,40.7075119,-74.01169586
25710,40.71392441,-74.00545502
25711,40.75086975,-73.96820831
25712,40.75410843,-73.97428894
25713,40.74869156,-73.98908997
25714,40.74180984,-74.00461578
25715,40.74966049,-73.97625732
25716,40.75791931,-73.96888733
25717,40.75048828,-73.99105835
25718,40.77571869,-73.90998077
25719,40.77317047,-73.98202515
25720,40.7610054,-73.99445343
25721,40.75930023,-73.98282623
25722,40.74508667,-73.98274994
25723,40.77058029,-73.86511993
25724,40.74048615,-73.99000549
25725,40.64432144,-73.78632355
25726,40.71046066,-74.01048279
25727,40.64389038,-73.78311157
25728,40.76103973,-73.96859741
25729,40.74176025,-73.97493744
25730,40.75270081,-73.97006989
25731,40.75185013,-73.97554016
25732,40.71570587,-74.00485992
25733,40.74160004,-73.97499847
25734,40.7412529,-73.99116516
25735,40.84156418,-73.94251251
25736,40.75457001,-73.97582245
25737,40.73609161,-73.98729706
25738,40.79260635,-73.97336578
25739,40.71094131,-74.00923157
25740,40.73563766,-73.99537659
25741,40.77788162,-73.96302032
25742,40.751091,-74.00537109
25743,40.72864151,-73.99622345
25744,40.74871063,-74.00341797
25745,40.75780869,-73.97263336
25746,40.75835037,-73.96916962
25747,40.8040657,-73.96658325
25748,40.76501846,-73.98400879
25749,40.74169922,-74.00504303
25750,40.75587082,-73.97712708
25751,40.77938843,-73.95944214
25752,40.83731842,-73.9167099
25753,40.76605606,-73.98313141
25754,40.72573853,-74.00424194
25755,40.72594833,-74.00395203
25756,40.74938202,-73.9770813
25757,40.74922562,-73.9695282
25758,40.75019073,-74.00588226
25759,40.7558403,-73.97492981
25760,40.72640228,-73.98329926
25761,40.76696777,-73.95372009
25762,40.76454163,-73.97741699
25763,40.72468948,-74.00582886
25764,40.75217438,-73.99349213
25765,40.77323914,-73.96465302
25766,40.76822281,-73.86238861
25767,40.79080963,-73.97451019
25768,40.75167084,-73.98991394
25769,40.77441025,-73.87239075
25770,40.77096176,-73.95343781
25771,40.76161575,-73.96365356
25772,40.73747253,-73.99313354
25773,40.72637939,-73.99598694
25774,40.76105118,-73.9797821
25775,40.74631882,-73.99411774
25776,40.76250839,-73.98236084
25777,40.76837158,-73.86180115
25778,40.75780106,-73.97361755
25779,40.78610992,-73.94274139
25780,40.71376801,-74.01462555
25781,40.76384354,-73.95830536
25782,40.73627853,-73.99085236
25783,40.74615479,-73.971138
25784,40.74610519,-73.971138
25785,40.80921173,-73.95925903
25786,40.71564865,-74.01490021
25787,40.72883987,-74.00730133
25788,40.75054932,-74.00569916
25789,40.75207901,-73.97788239
25790,40.76900101,-73.98873901
25791,40.76315689,-73.97769165
25792,40.71562958,-74.00983429
25793,40.73939896,-73.98462677
25794,40.7831192,-73.95681763
25795,40.76660156,-73.96278381
25796,40.64371109,-73.78365326
25797,40.76250839,-73.97830963
25798,40.77939987,-73.97374725
25799,40.71529388,-74.0142746
25800,40.7410965,-74.00769043
25801,40.75812149,-73.97252655
25802,40.74636078,-73.98623657
25803,40.75758362,-73.97342682
25804,40.76179886,-73.97926331
25805,40.72864151,-74.00266266
25806,40.78458786,-73.94972229
25807,40.73418045,-73.94299316
25808,40.72058868,-74.01013947
25809,40.76422119,-73.97077942
25810,0,0
25811,40.72663879,-74.00794983
25812,40.73225021,-73.98924255
25813,40.7554512,-73.97779846
25814,40.75992966,-73.97148895
25815,40.74998856,-73.96897888
25816,40.79459,-73.96992493
25817,40.76377106,-73.9988327
25818,40.79386139,-73.95142365
25819,40.77153015,-73.94718933
25820,40.75344849,-73.99619293
25821,40.7462616,-73.97171783
25822,40.73356628,-73.99748993
25823,40.76731873,-73.98439789
25824,40.76073837,-73.96837616
25825,40.71408844,-73.99990082
25826,40.76261902,-73.97215271
25827,40.70513153,-74.00715637
25828,40.76044083,-73.98195648
25829,40.75658035,-73.97370148
25830,40.7521019,-73.98200226
25831,40.7048111,-74.01345062
25832,40.75017166,-74.00430298
25833,40.75149155,-73.9765625
25834,0,0
25835,40.75680923,-73.96994019
25836,40.75104904,-73.98303986
25837,40.78282928,-73.95713806
25838,40.76134872,-73.97927094
25839,40.75873947,-73.97261047
25840,40.74914932,-73.97557068
25841,40.68349838,-73.97622681
25842,40.7414093,-74.00628662
25843,40.76659775,-73.95505524
25844,40.75168991,-73.98470306
25845,40.76536179,-73.97542572
25846,40.75157166,-73.97557831
25847,40.71403885,-74.01113129
25848,40.7286911,-73.99391174
25849,40.71466827,-74.01370239
25850,40.74960327,-73.97271729
25851,40.77309036,-73.98249054
25852,40.75196838,-73.9861908
25853,40.73799133,-74.00010681
25854,40.73778534,-73.99227905
25855,40.71319199,-74.01409912
25856,40.74687195,-73.97721863
25857,40.78287888,-73.9572525
25858,40.75178146,-74.00492096
25859,40.70486069,-74.0116806
25860,40.75291824,-73.98700714
25861,40.76026154,-73.97869873
25862,40.74067307,-73.98594666
25863,40.75746536,-73.97556305
25864,40.75271988,-73.97496033
25865,40.7258873,-73.99622345
25866,40.75409698,-73.98756409
25867,40.75928879,-73.97219849
25868,40.76176071,-73.98378754
25869,40.77280045,-73.98203278
25870,40.76634979,-73.98300934
25871,40.75965118,-73.97696686
25872,40.73035049,-73.99825287
25873,40.7655983,-73.97027588
25874,40.74249268,-73.98400116
25875,40.75910187,-73.9723587
25876,40.74164963,-74.00121307
25877,40.71643066,-74.00682068
25878,40.72136688,-74.01103973
25879,40.78424835,-73.95497131
25880,40.7396431,-73.97657776
25881,40.76055145,-73.97445679
25882,40.72795868,-73.99391937
25883,40.79578781,-73.96643829
25884,40.77082825,-73.96295166
25885,40.78856659,-73.95320129
25886,40.73723602,-73.98636627
25887,40.74736023,-74.00803375
25888,40.72666931,-73.99617004
25889,40.7884903,-73.97621155
25890,40.75157166,-73.979599
25891,40.76066971,-73.9799118
25892,40.71952057,-74.00215912
25893,40.76213074,-73.97225952
25894,40.74706268,-73.89063263
25895,40.76184845,-73.97296906
25896,40.75143051,-73.98445892
25897,40.76454544,-73.95842743
25898,40.76213074,-73.96182251
25899,40.7628212,-73.96770477
25900,40.75139236,-74.00720215
25901,40.75861359,-73.97270966
25902,40.77325058,-73.87019348
25903,40.77077103,-73.9799118
25904,40.77063751,-73.9803772
25905,40.64524078,-73.77638245
25906,40.75096512,-73.99063873
25907,40.76118469,-73.97059631
25908,40.7734108,-73.96000671
25909,40.74915695,-73.98821259
25910,40.69574356,-73.98873901
25911,40.76112366,-73.96900177
25912,40.74026871,-73.98988342
25913,40.6955719,-73.98420715
25914,40.7641716,-73.97679901
25915,40.75542068,-73.98673248
25916,40.73691177,-73.99568176
25917,40.80686569,-73.96092224
25918,40.69229126,-73.96224976
25919,40.74990845,-73.99140167
25920,40.73767853,-73.98268127
25921,40.7608757,-73.9677887
25922,40.76076889,-73.97247314
25923,40.75152969,-73.9864502
25924,40.74329376,-73.99376678
25925,40.77143097,-73.96778107
25926,40.78663254,-73.97795868
25927,40.75653839,-73.97432709
25928,40.76471329,-73.97823334
25929,40.64440155,-73.78189087
25930,40.71596146,-73.83112335
25931,40.75883865,-73.97106171
25932,40.75748062,-73.9750824
25933,40.76108932,-73.9693985
25934,40.76454163,-73.99568176
25935,40.78364182,-73.95677185
25936,40.75928116,-73.96481323
25937,40.77267838,-73.94635773
25938,40.7820015,-73.95755005
25939,40.75342178,-73.97454834
25940,40.72211838,-73.99965668
25941,40.75746536,-73.97574615
25942,40.74147034,-74.00665283
25943,40.73412323,-73.98827362
25944,40.84069824,-73.94287109
25945,40.76070404,-74.00254822
25946,40.78883743,-73.96776581
25947,40.79875946,-73.9417038
25948,40.64384842,-73.78321075
25949,40.75879288,-73.97205353
25950,40.72840881,-73.98930359
25951,40.7877655,-73.95376587
25952,40.71495819,-73.99256134
25953,40.78575897,-73.96897888
25954,40.72877121,-74.00692749
25955,40.77244568,-73.96076202
25956,40.77390671,-73.96169281
25957,40.72603607,-73.99835968
25958,40.75400925,-73.98275757
25959,40.76354599,-73.93019104
25960,40.70492935,-74.01670837
25961,40.70476532,-74.01683807
25962,40.76996994,-73.96891022
25963,40.72662735,-74.00559998
25964,40.75720215,-73.9994812
25965,40.7561264,-73.9852829
25966,40.77813339,-73.96547699
25967,40.75465012,-73.98421478
25968,40.71580124,-74.00639343
25969,40.64371872,-73.78347778
25970,40.73028946,-73.99243164
25971,40.73913574,-73.99116516
25972,40.78910065,-73.95471191
25973,40.75549698,-73.97944641
25974,40.75654984,-73.99040222
25975,40.76565933,-73.95550537
25976,40.75709152,-73.97068787
25977,40.75548553,-74.00330353
25978,40.76354599,-73.97187042
25979,40.78353882,-73.97803497
25980,40.7158165,-74.01546478
25981,40.7502594,-73.99491119
25982,40.70593643,-74.00470734
25983,40.73915863,-73.97672272
25984,0,0
25985,40.72218704,-74.00634766
25986,40.76509476,-73.96336365
25987,40.76436234,-73.97309875
25988,40.78062057,-73.95830536
25989,40.73064804,-73.99222565
25990,40.76056671,-73.95845032
25991,40.752491,-73.98599243
25992,40.74436188,-73.97902679
25993,40.79509354,-73.96591949
25994,40.74919128,-73.99188232
25995,40.73842621,-73.98768616
25996,40.75193024,-73.97429657
25997,40.74945831,-73.98108673
25998,40.74142838,-74.00659943
25999,40.75931931,-73.9703064
26000,40.76330948,-73.97596741
26001,40.76538086,-73.96993256
26002,40.71028519,-74.00997162
26003,40.74078751,-73.98803711
26004,40.78548813,-73.97386169
26005,40.75085449,-73.98295593
26006,40.74183655,-73.97277069
26007,40.73926544,-73.99111938
26008,40.75516129,-73.96510315
26009,40.74073029,-73.98200226
26010,40.76520157,-73.97502899
26011,40.74774933,-74.00398254
26012,40.77229309,-73.95869446
26013,0,0
26014,40.71561813,-74.01528168
26015,40.64685822,-73.7900238
26016,40.76747513,-73.99081421
26017,40.8413887,-73.94062805
26018,40.76950073,-73.96617126
26019,40.73644257,-73.99310303
26020,40.74927139,-74.0020752
26021,40.7731781,-73.88549042
26022,40.70198059,-74.01058197
26023,40.72876358,-74.00674438
26024,40.75765991,-73.97316742
26025,40.64320374,-73.7899704
26026,40.76037216,-73.98540497
26027,40.78551102,-73.95217133
26028,40.75785828,-73.96894836
26029,40.74499512,-73.98287201
26030,40.75666046,-73.9780426
26031,40.72148132,-73.99800873
26032,40.72798538,-73.9826889
26033,40.76293564,-73.97406769
26034,40.71480942,-74.01217651
26035,40.76807022,-73.97038269
26036,0,0
26037,40.80815125,-73.96427155
26038,40.76926041,-73.96733856
26039,40.76005554,-73.97583008
26040,40.76247025,-73.97187805
26041,40.71863556,-74.0050354
26042,40.74537277,-73.98210144
26043,40.7169342,-74.00179291
26044,40.73571014,-73.98529816
26045,40.76028824,-73.97799683
26046,40.75927353,-73.98278046
26047,40.73619843,-73.97464752
26048,40.75121307,-74.00525665
26049,40.73469162,-73.9801178
26050,40.78156281,-73.97941589
26051,40.75513077,-73.97516632
26052,40.76259995,-73.9695282
26053,40.79672241,-73.97054291
26054,40.76656342,-73.98298645
26055,40.74615097,-73.98322296
26056,40.7683754,-73.98220062
26057,40.72309875,-74.00618744
26058,40.7743988,-73.87294006
26059,40.80691147,-73.96083832
26060,40.74155045,-73.98516083
26061,40.78025055,-73.95877075
26062,40.76081848,-73.97592163
26063,40.72379684,-73.99661255
26064,40.77435303,-73.98830414
26065,40.72674942,-74.00547028
26066,40.75531769,-73.97865295
26067,40.74448013,-73.9916687
26068,40.76378632,-73.97755432
26069,40.73109818,-73.99047852
26070,40.75619888,-73.970047
26071,40.7460289,-73.97783661
26072,40.79737854,-73.93872833
26073,40.75888824,-73.98184204
26074,40.75244141,-73.97058105
26075,40.72343063,-74.00286865
26076,40.75539017,-73.98387146
26077,40.77002335,-73.9803009
26078,40.75722122,-73.97367096
26079,0,0
26080,40.76567841,-73.98084259
26081,40.71419144,-74.01502991
26082,40.74777985,-73.97062683
26083,40.70674133,-74.00514221
26084,40.75875092,-73.97018433
26085,40.72595978,-73.99075317
26086,40.7463913,-73.98568726
26087,40.74966049,-73.97309113
26088,40.79283142,-73.9747467
26089,40.75502014,-73.98403931
26090,40.75947952,-73.97635651
26091,40.75352859,-73.98664856
26092,40.7522583,-73.98020935
26093,40.71473312,-74.00144958
26094,40.76970673,-73.98986816
26095,40.77935028,-73.95536041
26096,40.79845428,-73.9610672
26097,40.73358154,-73.99113464
26098,40.73550034,-73.99445343
26099,40.72361755,-73.99629211
26100,40.78495026,-73.98046112
26101,40.73029327,-73.98980713
26102,40.76280975,-73.9671936
26103,40.76224136,-73.97816467
26104,0,0
26105,40.74518967,-73.99465179
26106,40.74113846,-74.00549316
26107,40.76979828,-73.96631622
26108,40.72737885,-74.00827789
26109,40.77213669,-73.96727753
26110,40.75743866,-73.98046875
26111,40.72212601,-74.00279236
26112,40.73902893,-73.98723602
26113,40.7286377,-74.00572205
26114,40.72039032,-73.99671173
26115,40.71020126,-73.6259613
26116,40.74598694,-73.99268341
26117,40.76015854,-73.97382355
26118,40.77690887,-73.95556641
26119,40.75954056,-73.97151947
26120,40.75505066,-73.97568512
26121,40.72880936,-74.00337219
26122,40.7429924,-74.0038681
26123,40.77457809,-73.96350861
26124,40.76745224,-73.99251556
26125,40.78964233,-73.95243073
26126,40.7498703,-73.98321533
26127,40.75258636,-73.98564148
26128,40.76014709,-73.97383881
26129,40.75455093,-73.98378754
26130,40.73514557,-73.99156189
26131,40.73091507,-73.99604797
26132,40.7066803,-74.00515747
26133,40.76512909,-73.9590683
26134,40.75708008,-73.97834778
26135,40.76394653,-73.99593353
26136,40.76092911,-73.98316193
26137,40.75457001,-73.97236633
26138,40.73001099,-73.99755859
26139,40.77248383,-73.96295929
26140,40.79377365,-73.93991089
26141,40.74200058,-73.99353027
26142,40.77886963,-73.98181152
26143,40.7827301,-73.95532227
26144,40.76350784,-73.96901703
26145,40.68270874,-73.97962189
26146,40.79354477,-73.95163727
26147,40.66547012,-73.98557281
26148,40.74015045,-73.9895401
26149,40.751091,-73.97187805
26150,40.75442886,-73.96942139
26151,40.70183182,-74.01106262
26152,40.74339676,-73.98461914
26153,40.7070694,-74.01596832
26154,40.73500824,-73.99858093
26155,40.77444077,-73.95979309
26156,40.74809265,-73.9839325
26157,40.75689697,-73.9670639
26158,40.76377106,-73.9623642
26159,40.72898102,-73.99372864
26160,40.77959061,-73.95561981
26161,40.75365067,-73.97431183
26162,40.76040268,-73.97368622
26163,40.76570892,-73.95462799
26164,40.73398972,-74.0098114
26165,40.70552826,-74.00669098
26166,40.76226044,-73.98277283
26167,40.75946808,-73.98137665
26168,40.75598145,-73.97731018
26169,40.74983978,-73.97250366
26170,40.75307083,-73.97290039
26171,40.73944473,-73.99414825
26172,40.72517395,-73.99695587
26173,40.74195862,-73.99343109
26174,40.74713898,-73.98600006
26175,40.76298904,-73.97416687
26176,40.71392059,-73.83036804
26177,40.72491074,-73.99947357
26178,40.75756073,-73.9800415
26179,40.71278,-73.99002838
26180,40.75763321,-73.97368622
26181,40.72377014,-73.99741364
26182,40.75012589,-73.98780823
26183,40.70372009,-74.01004028
26184,40.7599678,-73.96673584
26185,40.75701904,-73.9682312
26186,40.75195313,-73.97357178
26187,40.75572968,-73.98544312
26188,40.76005936,-73.97202301
26189,40.758461,-73.97830963
26190,40.77011108,-73.9850235
26191,40.73506165,-73.99404907
26192,40.73921967,-73.99028015
26193,40.70518112,-74.01725006
26194,40.75381851,-73.97628021
26195,0,0
26196,40.75049973,-73.99088287
26197,40.75091934,-74.00548553
26198,40.75368118,-73.98316193
26199,40.71497726,-74.01371002
26200,40.75809097,-73.97829437
26201,40.74175644,-74.00449371
26202,40.77776718,-73.95558929
26203,40.75376892,-73.97207642
26204,40.76262665,-73.98220062
26205,40.74998093,-73.97241211
26206,40.75851822,-73.97421265
26207,40.70707703,-74.00463867
26208,40.74525833,-73.98027039
26209,40.79328156,-73.97663116
26210,40.7512207,-74.00454712
26211,40.70475006,-74.00946808
26212,40.76053238,-73.96960449
26213,40.7857666,-73.9800415
26214,40.69466019,-73.95613861
26215,40.7557106,-73.97288513
26216,40.84166336,-73.94103241
26217,40.74905014,-73.9726181
26218,40.75325012,-73.996521
26219,40.76821136,-73.86151886
26220,40.77678299,-73.96179962
26221,40.72642899,-73.98638916
26222,40.74790955,-74.0002594
26223,40.76357269,-73.96934509
26224,40.76404953,-73.96161652
26225,40.70565796,-73.95993042
26226,40.7612381,-74.00005341
26227,40.76998138,-73.96245575
26228,40.73353958,-73.99315643
26229,40.76425552,-73.97788239
26230,40.75931168,-73.97652435
26231,40.76701736,-73.99525452
26232,40.73807144,-73.99200439
26233,40.73990631,-74.00063324
26234,40.75623322,-73.97019958
26235,40.79483414,-73.97171021
26236,40.78266144,-73.94748688
26237,40.74650955,-73.98149109
26238,40.75536346,-73.98508453
26239,40.70608139,-74.01289368
26240,40.76400757,-73.96889496
26241,40.76314926,-73.9798584
26242,40.7499733,-74.00547028
26243,40.78248596,-73.95650482
26244,40.75797272,-73.98160553
26245,40.73999786,-73.98635864
26246,40.75485992,-73.98098755
26247,40.72360992,-74.00598907
26248,40.76954269,-73.96204376
26249,40.76437378,-73.96859741
26250,40.75397873,-73.9782486
26251,40.77814484,-73.98033142
26252,40.78350067,-73.94558716
26253,40.75128937,-73.97106934
26254,40.74435043,-73.98332214
26255,40.76976013,-73.96266174
26256,40.79043961,-73.95169067
26257,40.75400162,-73.9864502
26258,40.77391815,-73.8711319
26259,40.77099991,-73.96598816
26260,40.75977707,-73.97180939
26261,40.75143814,-73.97527313
26262,40.75167847,-74.00192261
26263,40.75312042,-73.97250366
26264,40.71194077,-74.01573181
26265,40.75944901,-73.96772766
26266,40.7791214,-73.96228027
26267,40.75017166,-74.00569916
26268,40.76052094,-73.97560883
26269,40.74095154,-73.99214172
26270,40.6732254,-73.74007416
26271,40.75606918,-73.96768188
26272,40.74985886,-73.99198151
26273,40.73406982,-73.99887085
26274,40.76138687,-73.96965027
26275,40.76852798,-73.96153259
26276,40.71458817,-74.01200867
26277,40.77052689,-73.96466064
26278,40.74916077,-73.94699097
26279,40.74039078,-74.00642395
26280,40.73540878,-74.00169373
26281,40.7495079,-74.00428009
26282,40.74392319,-73.99536133
26283,40.76475143,-73.97427368
26284,40.74235916,-73.99104309
26285,40.75751114,-73.96350098
26286,40.74934006,-73.99224091
26287,40.75578308,-73.97492218
26288,40.74054337,-74.00675201
26289,40.71424866,-74.0148468
26290,40.73019791,-73.99137878
26291,40.7521553,-73.97535706
26292,40.76224136,-73.98416901
26293,40.74758911,-74.00363922
26294,40.75005341,-73.99494171
26295,40.73400116,-73.98654938
26296,40.74417114,-73.97411346
26297,40.75334167,-73.97413635
26298,40.75178146,-73.99033356
26299,40.75072098,-73.97864532
26300,40.64153671,-73.78897858
26301,40.80185318,-73.94347382
26302,40.76845169,-73.86183929
26303,40.75579071,-73.97062683
26304,40.75893402,-73.96051788
26305,40.74950027,-73.98137665
26306,40.75683594,-73.97045898
26307,40.7256012,-73.97241974
26308,40.75730515,-73.98460388
26309,40.76330185,-73.96949768
26310,40.75590515,-73.97422028
26311,40.74625397,-73.98392487
26312,40.77011871,-73.9910965
26313,40.75513077,-73.98999023
26314,40.76821136,-73.98549652
26315,40.74890137,-73.98442078
26316,40.73760986,-74.00881195
26317,40.75727081,-73.99353027
26318,40.75974655,-73.97299957
26319,40.75651932,-73.97161865
26320,40.75360107,-73.97785187
26321,40.74171066,-73.9848175
26322,40.75830078,-73.97298431
26323,40.75366974,-73.99951172
26324,40.72272873,-73.95918274
26325,40.74819946,-73.97832489
26326,40.73704147,-73.98863983
26327,40.78083038,-73.95689392
26328,40.77651978,-73.94825745
26329,40.77310181,-73.95487976
26330,40.75435257,-73.98027039
26331,40.73828888,-73.98403168
26332,40.72068024,-74.00907898
26333,40.76182938,-73.96833801
26334,0,0
26335,40.78133774,-73.95994568
26336,40.7244606,-73.98719788
26337,40.73046875,-74.00965118
26338,40.76408005,-73.97672272
26339,40.73971176,-73.9835434
26340,40.7369957,-74.00570679
26341,40.75904846,-73.97252655
26342,40.76625061,-73.98684692
26343,40.75038528,-73.98587799
26344,40.75107574,-73.97828674
26345,40.74335098,-73.98458099
26346,40.77719879,-73.96226501
26347,40.7440834,-73.99401093
26348,40.78123093,-73.95405579
26349,40.73882294,-73.98033142
26350,40.73981094,-73.99066162
26351,40.85041428,-73.92923737
26352,40.75294876,-73.98554993
26353,40.75548935,-73.97502899
26354,40.76306152,-73.97196198
26355,40.68548965,-73.9577713
26356,40.73164368,-73.99147797
26357,40.68484879,-73.97631836
26358,40.74155045,-73.98529053
26359,40.73958969,-73.98860168
26360,40.79005814,-73.95213318
26361,40.74243546,-73.99752045
26362,40.72170639,-74.00989532
26363,40.73765182,-73.99209595
26364,40.73860168,-73.98522186
26365,40.7828598,-73.94809723
26366,40.75617599,-73.99424744
26367,40.74809647,-73.98564148
26368,40.73965073,-73.98856354
26369,40.75931168,-73.96743774
26370,40.74681854,-73.99726105
26371,40.80670166,-73.96112823
26372,40.75429153,-73.9777298
26373,40.77032852,-73.86474609
26374,40.76036072,-73.98732758
26375,40.76274109,-73.96967316
26376,40.74415207,-73.99187469
26377,40.74085999,-73.98615265
26378,0,0
26379,40.73722839,-73.98848724
26380,40.75832367,-73.98127747
26381,40.76557922,-73.95446777
26382,40.80270386,-73.96709442
26383,40.74515152,-73.98960876
26384,40.78688049,-73.97921753
26385,40.75450516,-73.96894073
26386,40.77473068,-73.95685577
26387,40.75184631,-73.97968292
26388,40.74204254,-74.00559998
26389,40.64660645,-73.78927612
26390,40.71464157,-74.01415253
26391,40.71350098,-73.99643707
26392,40.76287079,-73.96958923
26393,40.71524811,-73.75502014
26394,40.73685837,-73.98152924
26395,40.76285934,-73.98753357
26396,40.76166153,-73.97953033
26397,40.67534256,-73.98867798
26398,40.73841095,-73.99357605
26399,40.72875595,-74.00688171
26400,40.75944138,-73.98529816
26401,40.74843216,-73.98247528
26402,40.76269913,-73.98171234
26403,40.81939316,-73.95737457
26404,40.72864914,-73.99385834
26405,40.76684189,-73.95585632
26406,40.76356125,-73.97936249
26407,40.76422882,-73.97059631
26408,40.73820114,-73.9888382
26409,40.75748062,-73.97216034
26410,40.73906708,-74.00079346
26411,40.73818588,-73.9879837
26412,40.7113533,-74.00009918
26413,40.75320816,-73.98604584
26414,40.75976944,-73.9814682
26415,40.7690506,-73.98249054
26416,40.73659515,-73.98896027
26417,0,0
26418,40.66437149,-73.93171692
26419,40.71459579,-74.01346588
26420,40.76738358,-73.96872711
26421,40.79752731,-73.97153473
26422,40.70797729,-74.01553345
26423,40.76253128,-73.97428894
26424,40.71324539,-74.00710297
26425,40.76255035,-73.98658752
26426,40.76366806,-73.97141266
26427,40.75785828,-73.97357178
26428,40.8297081,-73.87560272
26429,40.76502991,-73.97277069
26430,40.72163391,-74.00982666
26431,40.76783371,-73.98113251
26432,40.73814011,-73.98774719
26433,40.75234604,-73.96704865
26434,40.74821091,-73.9923172
26435,40.82413864,-73.94512177
26436,40.75828171,-73.96875763
26437,40.76957321,-73.96612549
26438,40.76399612,-73.96908569
26439,40.74871826,-73.98317719
26440,40.75153732,-73.97293854
26441,40.74538803,-73.98508453
26442,40.75382996,-73.96620178
26443,40.7513504,-73.96781921
26444,40.75944138,-73.97627258
26445,40.76792526,-73.96453857
26446,40.74306107,-74.00263214
26447,40.7234726,-73.99855042
26448,40.82162857,-73.95028687
26449,40.77651978,-73.95069885
26450,40.75682831,-73.97463989
26451,40.78023148,-73.95494843
26452,40.75931168,-73.97026825
26453,40.77425003,-73.98869324
26454,40.76613998,-73.96795654
26455,40.75133896,-73.98079681
26456,40.75606155,-73.97206879
26457,40.75564194,-73.97719574
26458,40.77968597,-73.94449615
26459,40.75406265,-73.98712158
26460,40.74012375,-73.99238586
26461,40.76436996,-73.96936798
26462,40.72447968,-73.99758148
26463,40.78781891,-73.97496796
26464,40.72283173,-73.99848175
26465,40.74668121,-73.97637177
26466,40.72806168,-74.00731659
26467,40.75832748,-73.97674561
26468,40.73480988,-73.98880005
26469,40.75003815,-73.97338104
26470,40.72293091,-73.9985733
26471,40.8278389,-73.92205048
26472,40.72141266,-74.01060486
26473,40.7523613,-73.97942352
26474,40.73957825,-74.00269318
26475,40.7521019,-73.99523163
26476,40.75016785,-73.98111725
26477,40.75338364,-73.97622681
26478,40.73384094,-73.98881531
26479,40.69749832,-73.99289703
26480,40.76504517,-73.97911835
26481,40.76182175,-73.97086334
26482,40.84017944,-73.94320679
26483,40.76768875,-73.96204376
26484,40.74282837,-73.9909668
26485,40.71348953,-74.01120758
26486,40.76807022,-73.98487854
26487,40.76799393,-73.96605682
26488,40.76221466,-73.981987
26489,40.76411819,-73.97703552
26490,40.74981689,-73.99166107
26491,40.74026871,-73.99848938
